Website,Avg_Daily_Visitors,Avg_Daily_Pageviews,Facebook_likes,Twitter_mentions,Google_pluses,LinkedIn_mentions,Pinterest_pins,StumbleUpon_views,Reach_Day,Month_Average_Daily_Reach,Daily_Pageviews,Month_Average_Daily_Pageviews,Daily_Pageviews_per_user,Traffic_Rank
www.fijitimes.com,9752,66313,3,1,187,1,0,35,0.000764,0.000802,0.000105,0.000152,5.4435,75892
www.fnu.ac.fj,4459,26752,0,0,0,4,0,1,0.000198,0.00035,0.000038,0.000052,7.938,155217
www.fijivillage.com,6838,21200,4,309,45,7,0,4,0.00035,0.000454,0.000035,0.000034,4.158,145880
www.connect.com.fj,N/A,N/A,0,2,6,0,0,2,0.000189,0.000227,0.00001,0.000011,2.1735,283337
www.fijisun.com.fj,N/A,N/A,20,67,83,9,0,1,0.000274,0.000425,0.000015,0.00002,1.89,153902
www.femis.gov.fj,1850,11105,0,0,0,0,0,0,0.000208,0.000095,0.000026,0.000013,5.103,342847
www.bsp.com.fj,N/A,N/A,0,0,1,9,0,1,0.000293,0.000161,0.000026,0.000013,3.591,334794
www.fbc.com.fj,N/A,N/A,0,0,4,9,0,0,0.000189,0.00017,0.000018,0.00001,4.725,298295
www.education.gov.fj,593,3028,0,0,0,0,0,2,0.000006,0.000113,0.000006,0.000012,47.25,320475
www.met.gov.fj,1051,2523,0,1,0,0,0,189,0.000189,0.000123,0.000009,0.000009,1.89,397108
www.unifiji.ac.fj,673,4038,0,0,0,7,0,0,0.000064,0.000058,0.000009,0.000009,5.3865,614096
www.google.fi,2419286,21362303,132,10,22600,77,0,647,0.19008,0.19296,0.03984,0.039466,7.9104,300
www.iltalehti.fi,358509,1692165,5,0,1340,88,1,1470,0.02784,0.02784,0.00311,0.003014,4.224,2788
www.yle.fi,368868,1143493,96,424,1980,485,4,56,0.02976,0.029472,0.002688,0.002179,3.36,2628
www.is.fi,339319,1374243,0,0,0,1,0,0,0.02784,0.0264,0.002496,0.002554,3.744,3503
www.nordea.fi,173318,866593,0,0,113,7,0,25,0.009408,0.01392,0.001056,0.001632,4.416,5400
www.tori.fi,139355,1184515,15,0,119,135,0,1,0.01248,0.01152,0.002822,0.002515,8.832,5956
www.hs.fi,180852,470217,10,3,420,755,1,127,0.0144,0.015264,0.00095,0.000943,2.496,6315
www.op.fi,141868,425604,0,12,652,168,0,0,0.007968,0.011712,0.00048,0.000871,2.304,8077
www.mtv.fi,139914,391762,4,0,423,104,0,0,0.01056,0.010656,0.000643,0.000732,2.304,8444
www.blogspot.fi,139182,292283,2,0,11700000,478,0,0,0.0096,0.011232,0.00047,0.000597,2.016,8888
www.sanakirja.org,110295,584566,0,6,223,17,0,101,0.00768,0.008746,0.000922,0.001238,4.512,8850
www.verkkokauppa.com,95229,466627,0,8,115,0,0,259,0.006912,0.008102,0.000816,0.000998,4.416,9319
www.suomi24.fi,91664,302492,5,0,172,23,0,678,0.007258,0.008032,0.000735,0.000694,3.82,11184
www.suomi.fi,99125,366766,0,0,5,74,0,0,0.010505,0.00786,0.000907,0.000692,3.629,10911
www.nettiauto.com,71027,561117,0,0,474,25,0,3,0.005444,0.005988,0.001242,0.001156,8.786,11989
www.ylilauta.org,69351,617229,0,66,14,0,0,2,0.005539,0.005701,0.001242,0.00106,9.2635,14288
www.foreca.fi,98327,285149,210,0,272,2,0,5,0.006876,0.006122,0.000458,0.000384,2.7695,17159
www.kela.fi,69374,520308,0,0,52,1,0,0,0.004966,0.005052,0.000917,0.000974,7.1625,13244
www.elisa.fi,80524,225467,0,43,425,0,0,16,0.005826,0.006561,0.000334,0.000398,2.1965,14083
www.leboncoin.fr,2162211,25946532,0,36,20500,568,0,36,0.17472,0.17376,0.056448,0.049901,12.192,299
www.orange.fr,2097006,13588599,129,0,94200,834,1,276,0.1632,0.16608,0.026208,0.025133,6.0576,354
www.lefigaro.fr,1872139,4773956,145,0,281000,1560,2,324,0.096,0.1344,0.006029,0.007824,2.304,610
www.ebay.fr,958002,7999326,88,0,4070,477,1,36,0.0768,0.077568,0.014016,0.016368,6.912,713
www.cdiscount.com,954439,5230329,13,2,3100,105,0,130,0.0768,0.079968,0.010944,0.010368,5.28,775
www.jeuxvideo.com,1059110,5179050,22,52,123000,327,0,53,0.08544,0.09072,0.009456,0.010656,4.128,737
www.labanquepostale.fr,752444,5537995,1,0,1690,53,0,0,0.05472,0.060768,0.009888,0.010579,6.816,952
www.allocine.fr,1015639,3676613,11,0,51600,52,0,752,0.096,0.0864,0.008592,0.007498,3.36,784
www.francetvinfo.fr,982584,1758826,910,1,155000,713,0,1,0.10368,0.080928,0.004272,0.003994,1.728,1274
www.impots.gouv.fr,724185,8255715,0,195,232,154,0,4,0.04032,0.048096,0.013152,0.012394,12.48,2158
www.pole-emploi.fr,588047,5127773,0,2,7550,24,0,0,0.02976,0.051072,0.006336,0.01081,8.064,1057
www.sfr.fr,745265,3517652,30,9,14200,378,0,2,0.0576,0.058368,0.006845,0.00623,4.416,1138
www.lequipe.fr,915294,3533035,608,10,321000,551,0,266,0.08256,0.074496,0.008957,0.006374,4.032,966
www.20minutes.fr,959514,2533119,5,12,102000,820,0,33,0.05472,0.072384,0.003581,0.004195,2.496,1280
www.meteofrance.com,873107,1615248,1,75,14000,20,0,0,0.06624,0.066816,0.002976,0.00287,1.728,1653
www.linternaute.com,885126,2133154,1320,10500,628,103,0,43,0.04608,0.082272,0.00288,0.00456,2.4,1199
www.programme-tv.net,735132,1661398,2180,20,120000,64,0,17,0.048,0.061728,0.002592,0.003293,2.016,1349
www.credit-agricole.fr,730249,1635759,0,0,3390,22,0,1,0.05376,0.059136,0.002976,0.003091,2.112,1359
www.ac-guyane.fr,4206,15143,0,0,0,0,0,0,0.000284,0.000274,0.000023,0.000023,2.835,171074
www.caf.fr,454811,5230329,19,2,2450,12,0,7,0.02016,0.035232,0.005693,0.009984,10.56,1394
www.google.gp,33287,196391,12,0,33,1,0,0,0.002865,0.002674,0.000392,0.00035,5.2525,26472
www.franceguyane.fr,3645,6561,3,4,4,4,0,0,0.000284,0.000454,0.000009,0.000023,0.945,157424
www.meetdomtom.com,8542,11105,0,0,0,0,0,0,0.000548,0.000387,0.000017,0.000011,1.2285,472546
www.redirectvoluum.com,2907224,3343308,0,0,0,0,0,0,0.27264,0.21312,0.007987,0.005885,1.1232,363
www.laposte.fr,646545,1784464,18,1,3250,216,0,1,0.04416,0.050016,0.002784,0.00313,2.4,1697
www.creditmutuel.fr,330379,1476799,0,0,2230,15,0,0,0.024,0.027648,0.002784,0.002995,4.32,2617
www.bred.fr,48728,185168,0,0,245,188,0,0,0.002674,0.003667,0.000277,0.000323,4.011,22388
www.canalplus-caraibes.com,5241,13628,4,0,0,3,0,0,0.000567,0.000482,0.000028,0.00003,1.89,131398
www.ccluster.com,30684,199451,0,0,0,0,0,0,0.00191,0.002388,0.000248,0.000354,4.775,40722
www.tf1.fr,494161,1497309,0,0,472000,477,0,11,0.03936,0.044064,0.003264,0.003216,3.168,1947
www.enseignemoi.com,48766,243831,6,20,67,11,0,1,0.003343,0.003839,0.000468,0.000416,5.4435,18401
www.tahiti-infos.com,10678,27761,257,4,19,633,0,0,0.000662,0.000662,0.000018,0.000039,0.945,99893
www.mana.pf,3756,16152,0,0,16,0,0,0,0.000284,0.000284,0.000024,0.00003,2.835,180171
www.sg-bdp.pf,4206,10094,0,0,0,0,0,0,0.000189,0.000331,0.000009,0.000019,2.835,184937
www.petitesannonces.pf,2439,43914,1530,1,14,0,0,0,0.000095,0.000227,0.000054,0.000093,18.9,176101
www.socredo.com,5047,5047,0,0,0,0,0,0,0.000284,0.000378,0.000006,0.000009,0.945,209651
www.opt.pf,2633,12114,1,0,0,0,0,0,0.000189,0.000236,0.000023,0.000022,5.67,253550
www.tntv.pf,5300,10600,50,0,354,633,0,0,0.000284,0.000548,0.000012,0.000026,1.89,145319
www.streamcomplet.com,436496,2112642,2,951,56,0,0,6,0.02496,0.031392,0.002842,0.003686,4.8,2382
www.banque-tahiti.pf,2242,4038,2,0,0,0,0,0,0.000085,0.000189,0.000003,0.000009,0.945,335302
www.upf.pf,2095,11105,0,0,0,6,0,0,0.000095,0.000198,0.000012,0.000025,3.78,243911
www.petites-annonces.pf,610,11609,480,0,5,0,0,0,0.000076,0.000032,0.000023,0.000015,9.45,776352
www.viti.pf,2019,5047,0,0,53,0,0,0,0.000189,0.000113,0.000011,0.000007,2.835,477392
www.meteo.pf,1606,3533,0,0,12,0,0,0,0.000095,0.000132,0.000006,0.000008,1.89,387570
www.radio1.pf,1781,3028,0,0,15,5,0,0,0.000095,0.00018,0.000003,0.000007,0.945,343835
www.sefi.pf,1047,5552,1,0,0,0,0,0,0.000028,0.000079,0.000002,0.000011,2.835,410673
www.fimina.com,19229,61533,0,0,0,0,0,0,0.001056,0.001536,0.000058,0.000127,2.4,3080
www.gabonreview.com,12197,28055,1,2820,7,3,0,0,0.001051,0.001051,0.000056,0.000068,2.292,65202
www.ipi9.com,7571,12114,0,3,18,0,0,0,0.000189,0.000737,0.000006,0.000033,0.945,102811
www.damien-laurent.com,10600,10600,0,0,0,0,0,0,0.000189,0.001229,0.000005,0.000028,0.945,112838
www.adfries.net,986325,1804976,0,0,0,0,0,0,0.1296,0.046656,0.006182,0.001978,1.824,5743
www.google.gm,14900,56621,0,0,5,1,0,11,0.001242,0.001156,0.000115,0.000113,3.9155,60956
www.freedomnewspaper.com,5333,11732,8,47,28,4,0,1,0.000287,0.000506,0.000018,0.00003,2.865,94958
www.handycafe.com,136603,341509,0,34,760,1,0,20100,0.01248,0.01104,0.000672,0.000752,2.016,7588
www.thepoint.gm,3124,6561,1,19,5,0,0,3,0.000095,0.000198,0.000004,0.00001,0.945,214687
www.qcell.gm,890,4543,0,2,0,0,0,0,0.000057,0.000051,0.000004,0.000006,2.835,706577
www.fatunetwork.net,4290,8581,0,0,6,3,0,0,0.000189,0.000312,0.000009,0.000015,1.89,136356
www.foroyaa.gm,765,2523,0,4,3,0,0,0,0.000009,0.000067,0,0.000006,0.945,504007
www.mysuperapps.online,790095,1548588,0,0,0,0,0,0,0.06528,0.041184,0.00287,0.001872,1.824,3328
www.observergm.com,1606,3533,0,0,0,0,0,0,0.000189,0.00017,0.000013,0.000017,2.835,316886
www.accessgambia.com,2221,11105,0,9,0,3,0,60,0.000095,0.000151,0.000003,0.000012,0.945,297649
www.zorpia.com,88718,558926,1,867,160000,17,0,782,0.00672,0.007594,0.001056,0.001104,5.952,9387
www.senego.com,30034,105119,0,554,1570,3,0,0,0.003456,0.002602,0.000298,0.000202,3.36,6286
www.google.ge,390864,2153664,14,0,114,9,0,173,0.0312,0.0312,0.004339,0.003811,5.2416,2452
www.myvideo.ge,89755,235158,421,0,164,14,0,1,0.00764,0.007363,0.000527,0.000466,2.5785,12748
www.adjara.com,85557,161703,0,0,0,0,0,0,0.006303,0.006809,0.000277,0.000296,1.8145,15583
www.myauto.ge,43596,749856,1,0,18,0,0,0,0.003438,0.003323,0.00149,0.001271,17.19,17696
www.adjarabet.com,43654,275457,1,4,10,2,0,0,0.00382,0.0036,0.000625,0.000519,6.303,19349
www.saitebi.ge,39458,247401,17,2,17,0,0,1,0.002961,0.003362,0.000435,0.000484,6.2075,21290
www.flashscore.com,694730,5384162,131,10,19900,7,0,4100,0.070272,0.057696,0.015456,0.010051,8.2944,1054
www.crystalbet.com,27366,149971,1,108,4,1,0,0,0.002197,0.002397,0.000281,0.000318,5.2525,29591
www.amindi.ge,27573,61213,14,24,20,0,0,1,0.002197,0.002407,0.000115,0.000128,2.101,37949
www.mymarket.ge,22103,180577,0,1,2,0,0,0,0.001815,0.001748,0.000418,0.000313,8.6905,36645
www.ambebi.ge,28528,77026,6,0,35,1,0,0,0.002292,0.002493,0.000153,0.000156,2.5785,33797
www.binatex.com,48970,73455,0,0,0,0,0,0,0.003629,0.004192,0.000115,0.000151,1.337,28834
www.lider-bet.com,17516,87228,0,0,11,0,0,0,0.001337,0.001499,0.00016,0.000194,4.966,47778
www.imovies.cc,22184,95389,0,0,0,0,0,0,0.00191,0.001872,0.000181,0.000178,3.82,39225
www.europebet.com,17066,71676,0,9,13,0,0,0,0.001323,0.001512,0.000132,0.000159,3.8745,99702
www.file.ge,19001,76006,11,15,9,0,0,4,0.001624,0.001604,0.000181,0.000156,4.393,42605
www.intermedia.ge,23669,59172,0,861,7,0,0,0,0.001815,0.001996,0.000115,0.000114,2.7695,43465
www.srulad.com,21384,55601,3,22,5,0,0,0,0.001528,0.001709,0.000079,0.00011,2.1965,48154
www.dxtrack22.info,22954,41318,0,0,0,0,0,0,0.001337,0.001624,0.000058,0.000067,1.719,11642
www.rs.ge,13571,71925,1,2,4,3,0,0,0.001337,0.00106,0.000172,0.000134,5.539,61218
www.tbconline.ge,19476,42849,0,0,2,3,0,0,0.00191,0.001528,0.000105,0.000077,2.292,58351
www.catfly.com,515448,4948301,0,0,2,0,0,0,0.02592,0.023808,0.006086,0.005847,9.6,3708
www.palitravideo.ge,17077,39278,0,0,0,0,0,0,0.000831,0.001404,0.00004,0.00008,1.91,53349
www.jokerbros.com,15716,58152,0,6,3,0,0,0,0.001242,0.001308,0.000105,0.000125,3.3425,55740
www.upornia.com,1508461,3107430,0,325,21,0,0,3,0.14016,0.11328,0.006806,0.005443,1.872,179
www.ebay-kleinanzeigen.de,2337974,24782529,2,0,2690,15,0,0,0.18048,0.19008,0.041088,0.048528,9.696,277
www.web.de,2563886,12101545,0,694,2270,441,1,341,0.19488,0.2064,0.022368,0.022656,4.3296,311
www.t-online.de,1890772,6409716,286,3,6330,142,0,119,0.14496,0.15264,0.01296,0.012125,3.3696,467
www.bild.de,1576683,5691828,636,270,444000,443,5,124,0.11424,0.12768,0.010272,0.01057,3.3888,551
www.gutefrage.net,1335677,2230581,2,1150,937,157,0,2080,0.10176,0.1104,0.004358,0.004387,1.632,798
www.mobile.de,999161,13588599,0,1,4530,261,0,18,0.08256,0.08016,0.029952,0.026813,13.44,610
www.blogspot.de,1054174,2266476,0,1,126,440,0,0,0.091776,0.087072,0.004378,0.004512,2.016,962
www.focus.de,1094848,2430564,6,0,135000,128,0,33,0.09072,0.086112,0.004541,0.004541,2.112,945
www.welt.de,1146881,2569014,0,0,335000,0,0,1330,0.07872,0.086592,0.004541,0.004445,2.208,958
www.immobilienscout24.de,632153,4779084,0,3,8380,58,0,27,0.04608,0.050592,0.010272,0.008919,8.352,1174
www.postbank.de,630732,3948385,1,0,1910,9,0,21,0.03648,0.052032,0.004416,0.007743,4.608,1191
www.google.com.gh,550219,3262802,16,0,951,25,0,18,0.043104,0.043968,0.006586,0.005981,5.7504,1517
www.ghanaweb.com,133822,1097343,2,778,213,15,0,28,0.008736,0.01008,0.001728,0.001824,7.488,1897
www.yen.com.gh,16833,33667,0,26,5,3,0,0,0.001719,0.001146,0.000077,0.00007,1.91,13273
www.jumia.com.gh,47852,100491,0,0,8,80,0,0,0.004107,0.00361,0.000172,0.000189,1.6235,37077
www.myjoyonline.com,77395,224446,0,18400,105000,10,0,17,0.003629,0.005711,0.00021,0.000398,2.1965,13827
www.peacefmonline.com,59881,275457,1420,7030,538,14,0,5,0.002674,0.00468,0.000258,0.000508,3.82,14524
www.betway.com.gh,30363,63762,0,0,2,0,0,0,0.002101,0.002101,0.000115,0.00011,2.1965,51241
www.tonaton.com,21141,175476,0,4530,788,14,0,0,0.001719,0.001604,0.000267,0.000323,6.303,34947
www.ghanamotion.com,31709,117324,384,1250,885,9,0,246,0.002483,0.00297,0.000172,0.00022,2.865,29803
www.knust.edu.gh,20048,86208,0,56,13,9,0,109,0.002101,0.001776,0.000172,0.000172,3.438,36913
www.ug.edu.gh,17139,85698,0,75,2210,14,0,14,0.000879,0.00148,0.000096,0.000189,4.2975,40260
www.citifmonline.com,33157,66313,1,1230,98800,31,0,0,0.003247,0.002674,0.000153,0.000136,2.0055,34572
www.ilovemobi.com,156782,213224,0,12,7,0,0,0,0.01146,0.011651,0.000363,0.000368,1.2415,11513
www.olx.com.gh,16728,113753,0,0,2,1,5,0,0.001337,0.001242,0.000239,0.000213,7.1625,47575
www.ghanasoccernet.com,16032,56111,32,2790,11,5,0,1,0.00191,0.001146,0.000172,0.000084,3.82,31533
www.mozzi.com,17854,28566,0,21,0,0,0,0,0.001146,0.002034,0.000043,0.000074,1.4325,56530
www.modernghana.com,40079,168335,0,16,122000,976,0,31,0.00191,0.003152,0.000143,0.000267,2.865,13784
www.todaytvseries.com,174230,630715,0,0,0,0,0,0,0.0144,0.01296,0.001181,0.001094,3.36,7338
www.google.com.gi,90049,882484,2,0,2,0,0,61,0.007354,0.006781,0.001528,0.001471,8.213,9813
www.atlassian.net,1887201,12870710,0,74,97,10,0,0,0.04128,0.13728,0.004118,0.021562,3.84,407
www.xe.com,1530350,3933002,4,51,10500,845,8,23300,0.09504,0.11808,0.005789,0.007163,2.304,648
www.boardhost.com,27205,326468,0,32,4,1,0,704,0.002101,0.002292,0.001146,0.000724,20.055,25965
www.lottoland.com,53228,122425,0,62,662,619,0,0,0.004011,0.004412,0.000315,0.000272,3.3425,21031
www.awin.com,124188,794804,0,0,7,0,0,1,0.004128,0.009888,0.000355,0.001517,3.36,7974
www.assetzcapital.co.uk,8044,41828,0,0,96,362,0,0,0.000478,0.000573,0.000038,0.000083,3.82,94591
www.morningstar.co.uk,24442,117324,0,0,36,13,0,37,0.002006,0.001815,0.000296,0.000185,6.3985,41752
www.ig.com,156532,594821,0,9,11,122,0,0,0.01344,0.013536,0.001152,0.00119,3.648,6241
www.fundingsecure.com,5915,37857,0,2,60,21,0,0,0.000378,0.000463,0.000113,0.000066,9.45,127590
www.sharepoint.com,3430552,9742769,8,3,298,155,0,0,0.34656,0.28416,0.022848,0.019229,2.7744,264
www.p2pindependentforum.com,6835,65619,0,6,1,25,0,0,0.000378,0.000539,0.000068,0.000123,6.615,99967
www.boredpanda.com,1959393,7230160,247,3,7370000,485,3,18500,0.10848,0.1872,0.01008,0.016627,3.5808,435
www.tradedoubler.com,754260,1297326,0,90,40,70,0,5,0.0576,0.061248,0.002112,0.0024,1.344,1605
www.brightside.me,1502405,2358776,0,4,86,187,0,51,0.09792,0.11328,0.003379,0.004253,1.44,684
www.bone-fish.com,4290,8581,0,0,0,0,0,2,0.000284,0.00035,0.000009,0.000021,1.89,209304
www.slack.com,3948974,13742432,6,104,18300,3480,0,1,0.34656,0.347808,0.030816,0.029318,3.7056,196
www.independent.co.uk,3260066,4466291,17,98,749000,275,0,36600,0.22944,0.25776,0.007834,0.008172,1.2864,376
www.google.gr,4758573,41637519,232,0,3770,161,0,1590,0.37344,0.377664,0.071904,0.074006,7.2384,144
www.zougla.gr,183550,646099,18,13,492,24,0,510,0.01632,0.01584,0.001114,0.001325,2.976,1020
www.skroutz.gr,464704,3866340,14,0,49900,112,0,128,0.0336,0.037248,0.00697,0.00737,7.776,1646
www.makeleio.gr,95735,374327,99,20,510,45,0,4,0.007488,0.007968,0.000653,0.000764,3.648,1871
www.dikaiologitika.gr,92609,214853,0,1,1460,54,0,2,0.008928,0.007997,0.00048,0.000462,2.208,2333
www.stoiximan.gr,454391,917871,0,0,260,35,0,0,0.02976,0.034752,0.001382,0.00168,1.92,2950
www.protothema.gr,407514,1389626,13,0,1110,32,0,346,0.02688,0.031104,0.002352,0.002506,3.264,2519
www.gazzetta.gr,357623,1666525,15,1,4640,36,0,59,0.02976,0.028704,0.003859,0.00312,4.896,2714
www.sport24.gr,380632,1358860,12,6,1640,17,0,871,0.03264,0.029088,0.003696,0.002362,4.32,2884
www.newsit.gr,308646,969149,22,3,3370,32,0,25,0.02112,0.023712,0.001862,0.001786,3.264,3585
www.iefimerida.gr,273036,840954,3,0,2710,224,0,53,0.02304,0.020928,0.001651,0.001517,3.072,3896
www.sport-fm.gr,254019,1374243,6,14,12,2,0,1340,0.01728,0.0192,0.002717,0.00241,5.952,3833
www.car.gr,170133,2569014,0,0,162,11,0,41,0.01248,0.013632,0.005338,0.004879,15.36,4295
www.tro-ma-ktiko.blogspot.gr,49260,152708,3,84,81,2,0,1,0.059712,0.059904,0.004339,0.004463,3.0528,4500
www.altsantiri.gr,42176,168704,29,0,3540,0,0,0,0.003264,0.004291,0.000326,0.000347,4.224,4044
www.alfavita.gr,79677,207161,1,0,22,48,0,35,0.006048,0.006134,0.000451,0.000366,2.88,4874
www.winbank.gr,203532,661482,8,1,1,5,0,0,0.008256,0.017376,0.000566,0.001344,2.688,4804
www.news247.gr,287240,692249,4,889,978,34,0,7,0.024,0.0216,0.001594,0.001171,2.496,4452
www.gsis.gr,153832,1815231,2,11,113,21,0,2,0.0072,0.012288,0.002333,0.003143,12.48,5617
www.newsone.gr,95932,230237,0,22,18,0,0,0,0.007296,0.007478,0.000374,0.000397,2.208,3874
www.rizopoulospost.com,3418,6153,12,357,31,27,0,1,0.000288,0.00024,0.000012,0.00001,1.92,5652
www.pronews.gr,188632,892232,0,0,1200,6,0,0,0.01536,0.015552,0.00167,0.001757,4.608,4820
www.nbg.gr,169713,717888,1,408,39,1,0,24,0.0096,0.014208,0.00096,0.00144,3.744,5535
www.sdna.gr,150026,687121,0,0,69,1,0,1,0.01152,0.013632,0.001133,0.001555,4.128,6026
www.skai.gr,271608,594821,149,146,101000,181,0,868,0.01536,0.018624,0.000912,0.000979,2.208,5152
www.newsbomb.gr,195250,507649,0,3,901,53,0,127,0.01344,0.016608,0.000811,0.000989,2.688,5480
www.taxheaven.gr,47710,109734,0,3,768,7,0,50,0.00192,0.003437,0.000163,0.000184,3.264,6181
www.meteo.gr,267561,478933,2,0,804,27,0,26,0.02112,0.016128,0.000883,0.000667,1.632,6284
www.sgu.edu,14878,71415,0,9,766,8,0,24,0.001242,0.001337,0.000153,0.000212,5.348,44660
www.grenadaco-opbank.com,869,5047,0,0,1,0,0,1,NA,0.000038,NA,0.000005,NA,938082
www.adbuzzler.com,349,3496,0,1,0,0,0,0,0.000056,0.000027,0.000013,0.000008,9.35,1001604
www.mypayingads.com,245256,3727891,12,26,713,148,0,1,0.01344,0.020928,0.004973,0.006862,15.36,2546
www.nowgrenada.com,890,1514,7,23,6,6,0,0,0.000028,0.000079,0.000002,0.000003,2.835,700214
www.mywatchseries.to,1327908,9999157,0,0,16,0,4,0,0.09792,0.11232,0.01776,0.019728,7.536,1388
www.onehallyu.com,172065,1548588,0,1730,0,0,0,69,0.01248,0.012672,0.00265,0.002294,9.12,5302
www.ac-guadeloupe.fr,4038,10094,0,0,0,0,0,1,0.000284,0.000293,0.000017,0.000017,2.835,205298
www.coco.fr,96572,1158876,564,22,773,1,0,2,0.0072,0.008074,0.002016,0.001949,10.56,8304
www.ldlc.com,181444,943510,1,1190,151000,504,0,17,0.01536,0.014112,0.002016,0.001622,4.992,5502
www.caisse-epargne.fr,366022,1087088,0,4,2,24,0,2,0.02784,0.03024,0.002112,0.002141,2.88,2581
www.guampdn.com,4711,7067,2,0,34,39,0,1,0.00052,0.000501,0.000018,0.000017,1.89,150085
www.gdoe.net,2294,7571,0,2,0,0,0,0,0.000076,0.00018,0.000003,0.000014,1.89,338654
www.uog.edu,1622,4543,0,6,0,3,0,20,0.000284,0.000142,0.000025,0.000009,3.78,372465
www.fhb.com,15399,81616,0,0,17,18,0,65,0.000621,0.001242,0.000069,0.000163,3.82,48400
www.uogdistance.com,1133,5552,0,0,0,0,0,0,0.000066,0.000077,0.000006,0.00001,3.78,515110
www.postguam.com,2194,5047,0,0,0,0,0,0,0.000189,0.000189,0.000012,0.000011,2.835,292893
www.inquirer.net,234474,548672,418,200,12900,34,10,147,0.01632,0.02016,0.000931,0.001075,2.112,623
www.guamcc.edu,605,3028,0,1,0,5,0,6,NA,0.000077,NA,0.00001,NA,512520
www.craigslist.org,7322375,71173494,0,596,6310,118,0,5400,0.62688,0.580992,0.16224,0.132384,9.792,95
www.gmanetwork.com,159602,383044,229,9130,9340,86,0,1,0.0096,0.014592,0.000499,0.000709,2.112,797
www.washingtonpost.com,6663628,13793710,12,26,2360,1070,2,35600,0.38208,0.437952,0.022176,0.020976,2.1888,182
www.nytimes.com,10267583,21869953,0,11200,4420000,12300,41,274000,0.68832,0.711936,0.038688,0.03599,2.112,115
www.united.com,749164,4225284,0,1,29600,755,6,980,0.05376,0.057408,0.007459,0.007501,5.28,1110
www.kuam.com,3280,6561,0,3,14,26,0,13,0.000189,0.000246,0.000009,0.000012,1.89,267465
www.google.com.gt,N/A,N/A,200,0,3570,18,0,57,0.0648,0.064704,0.01392,0.01369,8.1024,888
www.prensalibre.com,92744,256901,12,1580,5890,55,0,4,0.005472,0.007978,0.000288,0.000543,1.92,2364
www.soy502.com,46420,88197,284,14,696,2,0,0,0.0024,0.003686,0.000106,0.000165,1.728,2619
www.emisorasunidas.com,25068,45124,0,638,2360,44,0,0,0.00192,0.002611,0.000079,0.000104,1.536,3250
www.publinews.gt,23929,43073,0,0,13,25,0,0,0.00192,0.001814,0.000073,0.000085,1.632,5995
www.guatemala.com,16023,38458,0,207,59,0,0,49,0.000739,0.00119,0.000029,0.000065,1.632,8707
www.transdoc.com,6788,88248,0,0,1,69,0,0,0.000764,0.000458,0.000201,0.000112,10.505,12673
www.olx.com.gt,N/A,N/A,0,0,15,0,0,0,0.002961,0.002693,0.000573,0.000442,8.213,26133
www.umg.edu.gt,N/A,N/A,0,32,30,2,0,0,0.001146,0.001967,0.000258,0.000432,9.55,33704
www.sat.gob.gt,N/A,N/A,4,2,21,0,0,0,0.001433,0.002645,0.000105,0.000169,2.865,32441
www.usac.edu.gt,N/A,N/A,0,104,22,6,0,0,0.003152,0.003132,0.000267,0.000273,3.247,27260
www.bi.com.gt,N/A,N/A,0,7,0,36,0,1,0.000955,0.002483,0.000115,0.000239,2.865,30031
